7.461785954959622436e-02 5.524686749850754586e-02 3.271320268715853796e-01 6.869240100932966220e-02 3.271134370937955893e-04 2.609701946912346138e-02 3.829014592292734331e-02 0.000000000000000000e+00 7.387073627494927797e-02 0.000000000000000000e+00 2.413191588691958323e-02 1.851310548715432436e-01 2.883456918257821799e-01
1.360426285526132872e-01 3.666304712672803223e-01 3.175051815052332138e-02 7.084805194708823084e-01 5.312918021666556134e-01 4.281312344326637653e-01 6.566787127585979045e-01 2.000000000000000000e+00 2.629582245157771059e-01 1.000000000000000000e+00 1.865285722152899006e-01 1.262525488972294774e-01 7.035816895279878302e-03
1.730051417876203590e-02 5.399254174119515470e-01 1.201647855967260536e-01 1.890493944312208463e-01 7.424734521185294422e-02 1.353953324146277559e-01 3.671177304348270387e-01 0.000000000000000000e+00 2.126717283214728249e-01 1.000000000000000000e+00 6.778645784143867703e-02 2.995474950419007021e-01 1.589511206425292533e-01
2.686164286767053211e-01 2.512070033106119094e-01 5.828838745084889972e-01 8.148480954651924346e-01 6.894529523559285167e-01 6.156993122747149716e-01 8.003335874162041952e-01 2.000000000000000000e+00 2.137578830119614692e-01 1.000000000000000000e+00 2.181304850140286800e-01 4.915849256806626988e-01 5.440975394626857975e-01
5.795594057449582337e-02 6.017660045816086711e-02 2.875023657874269389e-01 3.767517498498051953e-02 1.584882636263666988e-01 1.614710583729277449e-01 1.053647287346789752e-01 0.000000000000000000e+00 2.467039477113365520e-02 0.000000000000000000e+00 7.469996911819182239e-03 1.802013219118899778e-01 2.487160307416237393e-01
1.766980549483470608e-01 2.334715466028320918e-01 1.355870620401775639e-01 9.352050888870836465e-01 6.155327205811693680e-01 7.249976252202192661e-01 3.949257110584498132e-01 2.000000000000000000e+00 7.495689096543793617e-02 0.000000000000000000e+00 1.262121112856704197e-01 6.906375767218753126e-03 9.680072699437436423e-02
3.295468113941043553e-01 4.066747878029767227e-01 1.090207528699327355e-02 1.833594657699583408e+00 9.966867589554950779e-03 5.030930780111787515e-01 2.293494932411813680e-01 0.000000000000000000e+00 4.314298520985768159e-02 1.000000000000000000e+00 2.790608677314276864e-01 1.662968654329258777e-01 2.788425975880992613e-02
5.224466395461302426e-02 8.629782100766730801e-01 6.702363983081938148e-02 8.960439015256097539e-01 8.611225261451527224e-01 2.263803467312995588e-01 9.871055421566965471e-01 0.000000000000000000e+00 3.563218101478547450e-01 1.000000000000000000e+00 1.758720291936383129e-03 6.226002877066222352e-01 1.058099748766225812e-01
1.961635986243341345e-01 4.334114091590895446e-01 6.280239286390489895e-01 1.713397243361293454e-01 2.090722296870860530e-01 5.442006207507996685e-01 5.246561140327621331e-01 0.000000000000000000e+00 1.282111014852804487e-01 1.000000000000000000e+00 1.456776549616574934e-01 6.737893315291403340e-01 5.892375935932457898e-01
1.449688947787536319e-02 1.220278053903167681e-01 3.326424199179869312e-01 9.485126448163412327e-01 7.400369184166478709e-01 8.997236684901246950e-02 1.703127446487631425e-01 2.000000000000000000e+00 6.087638675554737921e-02 0.000000000000000000e+00 6.498283314055200433e-02 3.624057277603676130e-01 2.938560848721837315e-01
1.042452248959758743e-01 5.126714075435445661e-02 1.807271161707375562e-01 5.098273091423817516e-02 2.829924614618452017e-01 6.534989336963039630e-01 1.192482376750076956e-01 0.000000000000000000e+00 1.058989056124309824e-02 0.000000000000000000e+00 5.375928123329923314e-02 1.891107816156963883e-01 1.419407811249343565e-01
2.570939813417331132e-01 2.244703819544990875e-01 5.604212941755326582e-02 8.474068378982615446e-01 8.885583144534596745e-01 5.745917695350940546e-01 4.632798014226074956e-02 2.000000000000000000e+00 4.240379631682335282e-02 1.000000000000000000e+00 2.066080376790564999e-01 1.590754041555175746e-02 1.725579437175006614e-02
2.020816609775816231e-02 6.807738042281954449e-01 2.188358570025938921e-02 9.014391827571202609e-02 3.740265589786184730e-02 2.978790382552148341e-01 7.114280687732543740e-01 2.000000000000000000e+00 2.707750286211737523e-01 1.000000000000000000e+00 7.069410976043480344e-02 4.403958818581446000e-01 6.066992074606258889e-02
1.281971212774744018e-01 2.696486616853930318e-01 2.798512148089261631e-01 1.728706774443465877e+00 6.155443635284107984e-01 6.583349108510785364e-01 2.357265371802458320e-02 0.000000000000000000e+00 3.730615464260168823e-02 1.000000000000000000e+00 1.786830649401510152e-01 5.100265840554438768e-01 2.410648797631229634e-01
9.455006903623146969e-03 9.635371554072180711e-02 1.279359110616767881e-01 8.311768605413627498e-01 1.072588820483213468e+00 1.221861477698370058e+00 2.659883286057462826e-01 2.000000000000000000e+00 1.298034155170259274e-02 1.000000000000000000e+00 5.994095056629979157e-02 3.367316379107726521e-01 8.914957601587358837e-02
1.433937495421341302e-01 7.684952565942282376e-02 3.250924308492497694e-03 6.721270827113690061e-02 4.670229674915989948e-01 6.229225533027960005e-03 1.004121107884778097e-01 0.000000000000000000e+00 1.883356420387766184e-02 0.000000000000000000e+00 9.290780587945747515e-02 1.635283967106280212e-01 3.553541073731070199e-02
1.339083978973572009e-01 5.331529479331191812e-01 7.467479080932015734e-02 8.703380479028366423e-01 1.318178626047196822e+00 2.704835057468512605e-01 8.581681597039929610e-01 0.000000000000000000e+00 2.943452607341194294e-01 0.000000000000000000e+00 1.843943415600338143e-01 2.927750255630683363e-01 1.134611258551233570e-01
5.528977473730298242e-02 4.835835307597040611e-01 1.179193280690017387e-01 9.378924418422509568e-01 3.349592433318649976e-01 9.361967457485352861e-01 3.876018510578582710e-01 0.000000000000000000e+00 2.530276191077847625e-01 1.000000000000000000e+00 4.803831074626341291e-03 7.239614531297549060e-01 7.913299302319853901e-02
1.740318891111542199e-01 3.102885846150328364e-01 3.399597567824763633e-02 4.036252794014783679e-02 1.220852136229376717e-01 1.499723312595826918e+00 9.804086873408740521e-02 2.000000000000000000e+00 2.027411229134804815e-01 1.000000000000000000e+00 1.235459454484775788e-01 5.506665069850836813e-01 7.278231072405083601e-02
3.268806455569114866e-01 1.370853434148882055e-01 1.586809624314319267e-01 8.580270408723518205e-01 4.834806393686767456e-01 2.716326093644287898e-01 2.636170865513558503e-01 0.000000000000000000e+00 2.345550286690607500e-01 0.000000000000000000e+00 2.763947018942348732e-01 3.774632657849390505e-01 1.974672974772351264e-01
