1.076023760116721212e-02 1.037057240015555604e-01 1.501176065376330637e-01 2.654712801894454355e-02 3.746116766198193115e-02 2.257000831825006770e-03 3.147764329199387312e-03 0.000000000000000000e+00 3.594688282060802195e-03 0.000000000000000000e+00 2.189065571307017427e-02 1.062541513580992636e-01 1.371481242378531640e-01
6.419555000759602503e-02 1.015219923577337924e-01 4.278515346332287250e-01 4.754938246372987509e-02 3.150006828750565036e-01 4.769736093223619910e-03 4.899285379540330165e-02 0.000000000000000000e+00 3.450714430678402111e-01 1.000000000000000000e+00 5.306513189569305594e-02 1.040704197142775095e-01 4.408210169330086803e-01
7.882088354774108296e-02 1.099376939199849246e-01 7.298933615583800272e-01 7.480468343116178365e-03 3.418274416699029206e-01 1.805254044353721277e-03 8.732764145115590182e-03 0.000000000000000000e+00 3.015058329390858938e-01 1.000000000000000000e+00 8.995130165964404512e-02 1.124861212765286278e-01 7.169238792586000164e-01
3.865095938977852752e-03 1.077539622761631566e-01 1.519242203875181829e-01 1.352178610166915318e-02 1.063440886713551414e-02 7.074812170448918636e-04 3.711232532108832416e-02 0.000000000000000000e+00 3.997092184669348569e-02 0.000000000000000000e+00 1.499551405088082184e-02 1.103023896327068737e-01 1.389547380877381721e-01
8.656325607167600356e-03 1.195495723075374467e-01 4.823715172578811328e-01 2.535610649582115683e-01 2.071415624599890759e-01 8.853618370609273036e-03 5.040433771538843644e-03 0.000000000000000000e+00 1.166380116081834339e-01 1.000000000000000000e+00 1.978674371907056945e-02 1.220979996640811638e-01 4.953409995576610880e-01
1.105981366916661823e-01 9.331621560991656961e-02 1.673394320789467704e+00 4.932715015289690363e-01 1.194444962838765723e-01 1.090128682435782537e-01 5.767194766659871075e-01 0.000000000000000000e+00 3.015058329390858938e-01 6.000000000000000000e+00 1.217285548035691445e-01 9.586464296646027283e-02 1.686363803089247604e+00
8.323471253478598175e-03 5.121530780029293767e-02 7.729546009401015993e-01 2.574315025503569054e-01 1.246631860215684229e-01 5.018334274899949321e-03 7.564856198693825640e-02 0.000000000000000000e+00 1.542672732986667128e-01 1.000000000000000000e+00 2.806946858424363977e-03 5.376373515683664783e-02 7.599851186403214776e-01
3.532241585288850572e-03 6.301091783166722082e-02 1.386588632947022282e-01 1.739222369381446254e-02 9.311278530555616717e-02 4.542765312754215579e-03 3.349580289431108859e-02 0.000000000000000000e+00 2.341660156210206845e-03 0.000000000000000000e+00 7.598176526614111581e-03 6.555934518821093793e-02 1.256893809949222729e-01
2.514359324783851934e-02 6.025069404669824297e-02 3.623501353750139264e-01 2.253415628142375615e-01 2.681967320557501200e-01 5.694614733366964998e-03 1.836116864521187275e-01 0.000000000000000000e+00 7.453856079431414594e-02 1.000000000000000000e+00 3.627401135974148150e-02 6.279912140324195313e-02 3.753196176747938817e-01
1.416507104635776892e-01 2.263377739926666909e-02 1.187795616089801332e+00 4.009088716266911989e-01 3.397281084565050707e-02 1.633890194393348150e-01 5.394508231181586178e-01 0.000000000000000000e+00 1.908557896001482346e-01 7.000000000000000000e+00 1.527811285754806514e-01 2.518220475581037926e-02 1.200765098389581231e+00
