6.346334826576618959e-02 6.895049791373861724e-03 3.556156885649119914e-01 1.867289102662328393e-02 2.788608627661948169e-03 1.767020688430487318e-03 4.571402375455191347e-02 0.000000000000000000e+00 8.562738286896102655e-03 0.000000000000000000e+00 9.544589956569102251e-02 4.167014163093046841e-02 3.687779468788561221e-01
4.281074556376035511e-02 9.008755440428218436e-03 2.035648413844419746e-01 6.749298972999250024e-02 3.160637715965952665e-01 1.214207219126750559e-02 4.709926306385536776e-02 0.000000000000000000e+00 2.475838123861483220e-01 1.000000000000000000e+00 1.082819426383549444e-02 4.378384727998482773e-02 1.904025830704978439e-01
3.305913839456349756e-01 7.205696817897772055e-02 2.263290506114447709e+00 2.505453528383658757e-01 6.236450774098858951e-02 7.314473960408662823e-02 4.256510178810085643e-01 0.000000000000000000e+00 2.569394154998243945e-02 6.000000000000000000e+00 2.986088326457101427e-01 3.728187633942111473e-02 2.250128247800503356e+00
3.605523902795923497e-01 1.465659362083770734e-01 2.797992677160638486e+00 3.514326671332040353e-01 3.450631929398971787e-01 3.335503936025052685e-02 4.735466578897747358e-01 0.000000000000000000e+00 2.039142625426523803e-02 1.000000000000000000e+01 3.285698389796675167e-01 1.117908443688204745e-01 2.784830418846694577e+00
1.467956911314141077e-01 3.279220313357653419e-03 9.570769448554893311e-01 1.030460513683174872e-02 3.113423758376590023e-01 3.955754553919277328e-03 1.043576622486853678e-01 0.000000000000000000e+00 2.700493797866409529e-01 1.000000000000000000e+00 1.787782424313389407e-01 3.149587152619895414e-02 9.702392031694334618e-01
4.052159730188756998e-02 1.165514664303297573e-03 3.978964149061353650e-01 3.851549356653746758e-02 1.932787131274260606e-03 6.419296948917740941e-03 1.154437543027808655e-02 0.000000000000000000e+00 3.102830568738873529e-02 0.000000000000000000e+00 7.250414860181243759e-02 3.360957717525331345e-02 4.110586732200794957e-01
6.374185758416393149e-03 1.435438305109335878e-02 2.433158777649900850e-01 1.462007832533851470e-01 2.299515145469731847e-01 2.051084523774870938e-02 1.430354426909019594e-02 0.000000000000000000e+00 1.119256544297408673e-01 1.000000000000000000e+00 2.560836554150845712e-02 4.912947489064996287e-02 2.301536194510459543e-01
2.799097713332984183e-01 1.249152195407044752e-01 2.876642896753074830e+00 3.594669180401888209e-02 1.989396497473802927e-01 5.061575548556018767e-02 5.371920293396401647e-01 0.000000000000000000e+00 2.670582173121338054e-01 1.300000000000000000e+01 2.479272200333735854e-01 9.014012770114787632e-02 2.863480638439130477e+00
5.505126640651952091e-02 1.629922462381505274e-02 1.029715857422721648e+00 2.668770292214272533e-01 2.523228605371043987e-01 2.102798870806632525e-02 4.235122589658146808e-02 0.000000000000000000e+00 4.820525205471382080e-02 1.000000000000000000e+00 8.703381770644438853e-02 1.847586721574155655e-02 1.042878115736665778e+00
8.155483346215556054e-03 7.793269084183963857e-04 3.885035647515962531e-01 8.216075240150466641e-02 2.043855885885698109e-02 5.902153478600125069e-03 4.511039473539357747e-02 0.000000000000000000e+00 3.269209668763831123e-02 0.000000000000000000e+00 4.013803464614040806e-02 3.399576493113820597e-02 4.016658230655404394e-01
