5.265331250974848720e-02 2.110409877750130114e-02 1.149567976251399948e-01 6.357511671203364134e-02 3.038976160050799180e-02 1.946655749857351125e-02 8.108481331841166373e-03 0.000000000000000000e+00 8.794962172632514452e-02 0.000000000000000000e+00
1.505601870945974530e-01 2.986509092210277716e-01 3.862743929619357752e-01 7.322912393855508517e-01 7.007122401191813177e-01 3.858514327357130957e-01 6.665517923186700111e-01 2.000000000000000000e+00 2.641253417409077375e-01 1.000000000000000000e+00
4.552920462621490305e-02 4.801644572888816853e-01 5.347363561700606560e-01 2.034672561581339356e-01 4.712693352343277908e-02 1.074617163842025436e-01 3.303328149853609341e-01 0.000000000000000000e+00 1.925795889155340612e-01 1.000000000000000000e+00
2.466518816368575839e-01 3.275579695866207564e-01 1.407950500117636228e-01 8.097434725629624186e-01 7.201689373490015589e-01 5.701364004174434008e-01 7.539349601614356855e-01 2.000000000000000000e+00 1.996789975605856027e-01 1.000000000000000000e+00
4.343838203251165764e-02 7.802961588091683609e-03 1.305225453250321577e-01 1.387711646537792554e-02 1.093306437068770898e-02 2.037515251803038718e-01 9.549164917460684077e-02 0.000000000000000000e+00 2.350327754600302355e-02 0.000000000000000000e+00
1.484693645008942076e-01 1.737105864797622301e-01 2.789845085331570385e-01 9.496356120090627684e-01 6.426522422250607880e-01 6.970646743002194556e-01 4.317106265079159177e-01 2.000000000000000000e+00 9.504903037137669986e-02 0.000000000000000000e+00
2.737268646175314291e-01 3.644117382818626849e-01 3.927812788531302446e-01 1.750756922985357900e+00 8.513132185892037518e-02 6.245723163149198287e-01 1.983407504313955960e-01 0.000000000000000000e+00 5.121016781213499902e-02 1.000000000000000000e+00
2.131150690590544183e-02 7.320530871386575766e-01 5.271085387319358606e-01 7.781077221747341177e-01 8.744374464674590230e-01 8.010969858373465091e-02 7.507490005755615980e-01 1.000000000000000000e+00 2.144438535576690952e-01 1.000000000000000000e+00
1.741990515844863974e-01 5.097623754350983916e-01 1.859351041423236151e-01 1.764571243582181148e-01 1.783562654279828852e-01 4.986372741808676179e-01 4.782574867779935679e-01 0.000000000000000000e+00 1.141322160339045821e-01 1.000000000000000000e+00
2.901444801985952893e-02 1.900073674365693188e-01 8.538249119447216540e-02 9.723234804558026356e-01 9.094582671476721947e-01 1.322523989437280889e-01 1.801858242088352768e-01 2.000000000000000000e+00 6.204350398067801087e-02 0.000000000000000000e+00
7.601653444852300712e-02 8.493819368715405105e-03 2.338444544025970462e-01 3.656498491211782054e-02 2.558729605519236561e-01 6.255655480636437282e-01 1.560331531244738001e-01 0.000000000000000000e+00 9.502248844695665442e-03 0.000000000000000000e+00
2.012740345651602425e-01 1.822073324333850497e-01 3.476412247225702523e-01 7.645563260641774495e-01 9.836565246359048054e-01 6.960714425514955561e-01 7.733672295204652158e-02 2.000000000000000000e+00 3.433661371454603539e-02 1.000000000000000000e+00
5.114132314646574473e-02 5.498486812901799414e-01 4.819684846013759238e-01 2.080928747464463879e-01 2.408775630952542102e-02 8.610572347158833295e-03 4.750715271921194804e-01 1.000000000000000000e+00 1.288970720309880746e-01 1.000000000000000000e+00
1.427146798194585675e-01 3.376282237316455825e-01 1.381736963035329335e-01 1.752519469895251536e+00 4.461251825059711074e-01 7.006162589679544306e-01 3.344573327809671759e-02 0.000000000000000000e+00 3.847327186773231988e-02 1.000000000000000000e+00
3.768369735107601759e-02 1.561146756637916688e-01 2.866356595116578143e-01 8.167609743515669152e-01 1.099710489101719535e+00 1.193929408087869959e+00 3.027732440552123316e-01 2.000000000000000000e+00 3.307248095764135642e-02 1.000000000000000000e+00
8.757380276556121779e-02 3.458647613830878598e-02 4.004324298316310204e-01 1.563966337527156192e-02 3.719269250177384967e-01 1.277075825272692144e-01 6.940336797869203767e-02 0.000000000000000000e+00 1.076638160160034441e-02 0.000000000000000000e+00
1.648415549460647833e-01 4.022278249951036777e-01 5.347596897104367475e-01 9.882888641858954548e-01 1.331495693344117992e+00 5.769744323713852374e-01 6.218116181228580119e-01 1.000000000000000000e+00 1.524673041439337795e-01 0.000000000000000000e+00
2.234674325315206822e-01 8.056966581018709661e-01 4.956540533255250902e-01 1.697302029696778680e+00 4.771838939547864422e-01 8.856440918713279764e-01 2.139434984334048773e-02 0.000000000000000000e+00 9.558080665989884817e-03 1.000000000000000000e+00
4.077221619531881669e-02 5.515630928059566118e-01 3.001055830434573579e-01 9.617032727487769828e-01 5.043797694083673733e-01 9.784774980296602198e-01 3.974749306179303776e-01 0.000000000000000000e+00 2.541947363329153942e-01 1.000000000000000000e+00
1.458031986637013389e-01 3.700495447381026981e-01 4.485675462515822387e-01 2.594477720509215379e-02 1.492055371873811653e-01 1.471790647149575859e+00 6.125595328462130063e-02 2.000000000000000000e+00 1.826489835075417179e-01 1.000000000000000000e+00
2.710606987803385604e-01 1.793483929360022433e-01 5.623643165715555003e-01 7.751765337712031023e-01 5.785780268965999840e-01 1.501536565344365748e-01 2.946258293611416224e-01 0.000000000000000000e+00 2.264878460667834048e-01 0.000000000000000000e+00
1.864534106871260088e-02 1.882929559207926484e-01 6.966915764503611719e-01 1.974726670394207351e-01 3.809907414297794004e-01 8.548356714330910266e-01 2.577824207830243797e-01 1.000000000000000000e+00 6.325416032124930865e-02 0.000000000000000000e+00
3.998053651674329800e-02 5.917617890275599368e-01 6.575859400654495701e-01 9.064858325503040160e-01 4.733210579595520384e-01 1.163505330933033877e+00 3.426348474964932000e-01 0.000000000000000000e+00 2.061633837991931895e-01 1.000000000000000000e+00
