1.391524155611667535e-02 1.388185725721241548e-02 1.486600310928374302e-01 7.558040443639946204e-03 9.807930009206544675e-02 1.334917288250299094e-01 4.122345259215209889e-02 0.000000000000000000e+00 1.162404700310471495e-01 0.000000000000000000e+00
1.619010990673349637e-01 3.272421688601119816e-01 4.054379210460310468e-01 9.681631947099814672e-01 2.105888515549936280e-02 9.866805553813942087e-01 6.587608266707892790e-01 2.000000000000000000e+00 3.468358829787366870e-01 1.000000000000000000e+00
2.519961575591180836e-01 2.283368661030785174e-01 4.665131726051774397e-01 1.440666814014591735e-01 5.177777534003058513e-01 2.503761242451145730e-01 7.747301505003936217e-01 0.000000000000000000e+00 4.151897412998303283e-01 1.000000000000000000e+00
1.765535051846293668e-01 3.372382849534949489e-01 4.709884580429685164e-02 1.175260517287280315e+00 1.590981986312695051e-01 6.344586704140372513e-01 8.471862323552658003e-01 2.000000000000000000e+00 2.720704234818047684e-01 1.000000000000000000e+00
2.856764767341107847e-02 3.885741163829448119e-03 2.096790441488967649e-01 2.146553630209387942e-01 3.996001338370469558e-02 4.857136137923869224e-01 1.472019530923244501e-01 0.000000000000000000e+00 4.147501053411525168e-02 0.000000000000000000e+00
6.152741081837204140e-02 9.501956159320401607e-02 2.707542957080432133e-01 1.326885239132379546e+00 5.787966519395099096e-01 7.513430658341219148e-01 3.123262926272002415e-02 2.000000000000000000e+00 2.687884778697840690e-02 0.000000000000000000e+00
1.604633670659379452e-01 1.804938149649605306e-01 2.999890673330992685e-01 1.412560289403656633e+00 1.397346840389937839e+00 1.141350650410402762e-01 9.662016467223952243e-02 0.000000000000000000e+00 3.232350222996883266e-02 1.000000000000000000e+00
2.868244539791789394e-01 1.216109543455894393e-01 4.725529381932839224e-01 1.260512693744483048e+00 1.184889075075956644e-01 4.864828097864661305e-01 6.354756268646514217e-01 2.000000000000000000e+00 1.742283717362393125e-01 1.000000000000000000e+00
2.401443772246727448e-01 3.009551205230542870e-01 5.868352771309177929e-02 4.230731858600675910e-01 5.414886096026869655e-01 3.148144393822308595e-01 8.619240405666988014e-01 0.000000000000000000e+00 3.081781346201156735e-01 1.000000000000000000e+00
9.215851971345445648e-02 4.016890559427011009e-02 1.980943622401018511e-01 1.383678340126409001e+00 6.606267948502517751e-01 8.053578448241932586e-01 1.619397613037574790e-01 2.000000000000000000e+00 7.758272167242613593e-02 0.000000000000000000e+00
2.063461221671336610e-03 5.873639716276335410e-02 2.591696137992482440e-01 2.714484640149684713e-01 1.217901562944465194e-01 4.316988348023155231e-01 4.597043747415305304e-02 0.000000000000000000e+00 9.228863351332484283e-03 0.000000000000000000e+00
9.687249502589456718e-02 1.442106505345198686e-01 2.884043854243043548e-01 1.857734137436912736e-01 6.967600321559812571e-01 2.055091659907660739e-01 1.113579728836725513e-01 2.000000000000000000e+00 6.843121336827973078e-02 1.000000000000000000e+00
2.232335819391355614e-01 1.578941187760301013e-01 4.609682562844890086e-01 3.378210094028647470e-01 5.820979007263608063e-01 1.668385787546597943e-01 6.502134350760844228e-01 0.000000000000000000e+00 2.103360828745501898e-01 1.000000000000000000e+00
1.817816277351551602e-01 9.533089082942491910e-02 1.924160046033323024e-01 1.256485809684273702e+00 1.242206752473740572e+00 3.362603331555647501e-01 5.983425334900632775e-02 0.000000000000000000e+00 3.028141541447716689e-02 1.000000000000000000e+00
9.168656924337204028e-02 3.574411927608545092e-03 2.534912561624786953e-01 1.442559335728330616e-01 7.033701139179352468e-01 9.007963464709440871e-01 5.613507048059809823e-02 2.000000000000000000e+00 9.863527373557082201e-02 1.000000000000000000e+00
7.249387004193863504e-03 8.904866529936505959e-02 2.827260277875348060e-01 5.858088330155586387e-02 1.151800745324925712e-01 2.635883456778624345e-01 9.252464928921400045e-03 0.000000000000000000e+00 3.943292371862358592e-02 0.000000000000000000e+00
1.336104739174348577e-01 2.130561040111849103e-01 4.552898986477194598e-01 2.106284789607293373e-01 1.163677858349849492e+00 6.359360904232882472e-01 5.481079271213332715e-01 2.000000000000000000e+00 1.024719457876468870e-01 0.000000000000000000e+00
3.331192904996158610e-01 4.349486446016987973e-01 6.369002673632138123e-01 1.452661781409842590e+00 9.302424543002396629e-02 8.663357352174863024e-01 6.645892132277689268e-02 0.000000000000000000e+00 8.620729949537198067e-02 1.000000000000000000e+00
3.988507053827984317e-01 4.967741165913399648e-01 5.439798908427289081e-01 6.439501846879749358e-01 1.096883084290373844e+00 5.870324699944466929e-01 3.607833967097268113e-03 1.000000000000000000e+00 5.219984271082786509e-02 1.000000000000000000e+00
3.228760276407280916e-01 1.679644844578778162e-01 2.269008798861529286e-01 1.174141489517468440e+00 7.777544982903505932e-02 4.355001009137007828e-01 3.873024542767150580e-01 0.000000000000000000e+00 2.691125047657623170e-01 1.000000000000000000e+00
2.327809691489449717e-01 2.668697872149112804e-01 2.879761314452993215e-01 6.191161340602768792e-02 4.610611887267701547e-01 8.015565787128080544e-01 5.032717781063194007e-01 2.000000000000000000e+00 3.374663630868560138e-01 1.000000000000000000e+00
1.338450129013790679e-01 3.523440405866677949e-01 3.172109030703554322e-01 2.376343686524950982e-02 1.279611377177197973e+00 1.643485779197264018e-01 4.378842426967999302e-01 0.000000000000000000e+00 2.782640130699087777e-01 0.000000000000000000e+00
7.483925988138073748e-03 5.023927127611782506e-02 4.897747739305400860e-01 1.282841587939239636e-01 7.534442948559094688e-04 5.366963226651523255e-01 1.009712194956119413e-01 2.000000000000000000e+00 1.363591435636382909e-01 0.000000000000000000e+00
1.920248905940429296e-01 1.716532693143960620e-01 6.713851426460344385e-01 1.370317461243037105e+00 1.071407057214681435e+00 7.670959674593502697e-01 5.135956289484981951e-01 0.000000000000000000e+00 3.250383888466571447e-01 1.000000000000000000e+00
2.577563054772255002e-01 2.334787413040372295e-01 5.784647661255495343e-01 5.616058645211695621e-01 6.754821835433166832e-02 6.862722377525827255e-01 4.435288736586240899e-01 1.000000000000000000e+00 2.910309320621130569e-01 1.000000000000000000e+00
