7.461785954959622436e-02 5.524686749850754586e-02 3.271320268715853796e-01 6.869243963562665645e-02 3.271294257547463502e-04 2.609702103713085197e-02 3.829014592292734331e-02 0.000000000000000000e+00 7.387073627494927797e-02 0.000000000000000000e+00
1.360426285526132872e-01 3.666304712672803223e-01 3.175051815052332138e-02 7.084831852756626747e-01 5.312914491641967940e-01 4.281311349216576634e-01 6.566787127585979045e-01 2.000000000000000000e+00 2.629582245157771059e-01 1.000000000000000000e+00
1.730051417876203590e-02 5.399254174119515470e-01 1.201647855967260536e-01 1.890494647924002847e-01 7.424706846830408935e-02 1.353957070100579863e-01 3.671177304348270387e-01 0.000000000000000000e+00 2.126717283214728249e-01 1.000000000000000000e+00
2.686164286767053211e-01 2.512070033106119094e-01 5.828838745084889972e-01 8.148607954865554337e-01 6.894520463227388207e-01 6.156999789531477640e-01 8.003335874162041952e-01 2.000000000000000000e+00 2.137578830119614692e-01 1.000000000000000000e+00
5.795594057449582337e-02 6.017660045816086711e-02 2.875023657874269389e-01 3.768517057526610259e-02 1.584877265842967731e-01 1.614718229943592487e-01 1.053647287346789752e-01 0.000000000000000000e+00 2.467039477113365520e-02 0.000000000000000000e+00
1.766980549483470608e-01 2.334715466028320918e-01 1.355870620401775639e-01 9.352178206433290342e-01 6.155321072801894777e-01 7.249986649260748983e-01 3.949257110584498132e-01 2.000000000000000000e+00 7.495689096543793617e-02 0.000000000000000000e+00
3.295468113941043553e-01 4.066747878029767227e-01 1.090207528699327355e-02 1.833608814636249695e+00 9.965754830184234137e-03 5.030935673913284889e-01 2.293494932411813680e-01 0.000000000000000000e+00 4.314298520985768159e-02 1.000000000000000000e+00
5.224466395461302426e-02 8.629782100766730801e-01 6.702363983081938148e-02 8.960566368404699888e-01 8.611217480309313332e-01 2.263801042540238284e-01 9.871055421566965471e-01 0.000000000000000000e+00 3.563218101478547450e-01 1.000000000000000000e+00
1.961635986243341345e-01 4.334114091590895446e-01 6.280239286390489895e-01 1.713398014346250997e-01 2.090731564542456233e-01 5.442008527165720366e-01 5.246561140327621331e-01 0.000000000000000000e+00 1.282111014852804487e-01 1.000000000000000000e+00
1.449688947787536319e-02 1.220278053903167681e-01 3.326424199179869312e-01 9.485154263459144586e-01 7.400374761926876710e-01 8.997269675778345188e-02 1.703127446487631425e-01 2.000000000000000000e+00 6.087638675554737921e-02 0.000000000000000000e+00
1.042452248959758743e-01 5.126714075435445661e-02 1.807271161707375562e-01 5.098277627785147148e-02 2.829930954967949663e-01 6.534995386894991709e-01 1.192482376750076956e-01 0.000000000000000000e+00 1.058989056124309824e-02 0.000000000000000000e+00
2.570939813417331132e-01 2.244703819544990875e-01 5.604212941755326582e-02 8.474082177150691342e-01 8.885594479468001960e-01 5.745926936279042163e-01 4.632798014226074956e-02 2.000000000000000000e+00 4.240379631682335282e-02 1.000000000000000000e+00
2.020816609775816231e-02 6.807738042281954449e-01 2.188358570025938921e-02 9.014396008071053068e-02 3.740345474605311082e-02 2.978792304905996668e-01 7.114280687732543740e-01 2.000000000000000000e+00 2.707750286211737523e-01 1.000000000000000000e+00
1.281971212774744018e-01 2.696486616853930318e-01 2.798512148089261631e-01 1.728711415785363581e+00 6.155459734609556310e-01 6.583365567820098629e-01 2.357265371802458320e-02 0.000000000000000000e+00 3.730615464260168823e-02 1.000000000000000000e+00
9.455006903623146969e-03 9.635371554072180711e-02 1.279359110616767881e-01 8.311787657173005384e-01 1.072590354156848225e+00 1.221863398713725513e+00 2.659883286057462826e-01 2.000000000000000000e+00 1.298034155170259274e-02 1.000000000000000000e+00
1.433937495421341302e-01 7.684952565942282376e-02 3.250924308492497694e-03 6.721222827562012281e-02 4.670240017068431060e-01 6.228833603677874642e-03 1.004121107884778097e-01 0.000000000000000000e+00 1.883356420387766184e-02 0.000000000000000000e+00
1.339083978973572009e-01 5.331529479331191812e-01 7.467479080932015734e-02 8.703399495201595837e-01 1.318179994907590302e+00 2.704846295336267303e-01 8.581681597039929610e-01 0.000000000000000000e+00 2.943452607341194294e-01 0.000000000000000000e+00
5.528977473730298242e-02 4.835835307597040611e-01 1.179193280690017387e-01 9.378952186388888057e-01 3.349589784533828496e-01 9.361977958437156522e-01 3.876018510578582710e-01 0.000000000000000000e+00 2.530276191077847625e-01 1.000000000000000000e+00
