8.577681930891947193e-01 9.449071108263933372e-01 9.326432223468553717e-01
8.792799952657632812e-01 9.648928307464893495e-01 9.493648165749173362e-01
7.689091455811858378e-01 1.000000000000000000e+00 9.056485696142362318e-01
8.340946860503049010e-01 9.038689301223845618e-01 8.490993947700867794e-01
8.421848522252759484e-01 1.000000000000000000e+00 9.384012913715191750e-01
7.852642728180790899e-01 9.829940736923473699e-01 8.696123170615288611e-01
